0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,
67a252d862d19eec88d2b53729ba1547,1,1,QuickFix Phone & PC Repair,http://quickfixhsv.com,,,,support@quickfixhsv.com,,QuickFix Gadget Repair,http://www.quickfixhsv.com/,256-489-8877,2500 Brahan Ave Ste 2,Huntsville,quickfixcellular@ymail.com,https://airbitz.co/biz/6943,yes,6943,9/3/2015 6:05:33,9/3/2015 6:06:57,70d72ddf05,
44ffd47ffa40fbe4a01aceaf9fbb2696,1,1,,,,,,,,The Mews Motel,http://www.themewsmotel.com.au/,63312861,89 Margaret St,Launceston,themews@netspace.net.au,https://airbitz.co/biz/8843,yes,8843,9/3/2015 6:09:04,9/3/2015 6:10:13,7eda8b142d,
b810992d69a659a3bc8aec7e85247394,1,0,,,,,,,,Bitcoin ATM,http://bit2bit.co,,25 Glenelg St,South Brisbane,sales@bit2bit.co,https://airbitz.co/biz/5746,yes,5746,9/3/2015 6:10:30,9/3/2015 6:10:46,8d52cf52ac,
bec6c4d69030b522586f45528b9d136e,1,0,,,,,,,,"Jonathan P. Montag, D.D.S.",http://www.montagdental.com,518-371-0461,643 Grooms Rd Ste 2,Clifton Park,info@montagdental.com,https://airbitz.co/biz/6771,yes,6771,9/3/2015 6:14:36,9/3/2015 6:14:49,7a510bb260,
40c32cb0c22125565357b30ecc46f572,1,0,,,,,,,,ACE Motorsports Racing & Auto Service,http://acemotorsportsracing.com,760-575-4714,1320 Distribution Way Ste D,Vista,info@acemotorsportsracing.com,https://airbitz.co/biz/6023,yes,6023,9/3/2015 6:17:01,9/3/2015 6:17:21,2c1e8f4f9f,
df77c9ddd58168738614ac700b08a643,1,0,,,,,,,,Diadem Jewellery,https://diademjewellery.co.uk/,1614653896,55 Stamford New Rd,Altrincham,online@diademjewellery.co.uk,https://airbitz.co/biz/9950,yes,9950,9/3/2015 6:17:57,9/3/2015 6:18:07,7ab30f272d,
2400b7788a38ac93162291dbb268d056,1,1,,,,,,,,Shiok Singapore Kitchen,http://shiokkitchen.com,650-838-9448,1137 Chestnut St,Menlo Park,contact@shiokkitchen.com,https://airbitz.co/biz/9391,yes,9391,9/3/2015 6:19:29,9/3/2015 6:20:04,61b3b1ab3c,
7b533094a65562d789473b523c220caa,1,1,,,,,,,,Uwe Reinsch Holzbau-Zimmerei,http://oldenburg-zimmerei.com/,44150500888,Wilhelmshavener Heerstraße 35,Oldenburg,reinsch.oldenburg@freenet.de,https://airbitz.co/biz/2711,yes,2711,9/3/2015 6:19:39,9/3/2015 6:21:13,0ff57d9e3d,
277112e016674915c99216cf5f0497f5,1,0,,,,,,,,IT-Service Abee,http://abee.ch/,41325110502,13 Flurweg,Nidau,info@abee.ch,https://airbitz.co/biz/3598,yes,3598,9/3/2015 6:22:28,9/3/2015 6:22:40,ec1e80b9e0,
415d282a2d2b5c25e0756f5f0b2dbdc4,1,0,,,,,,,,Northern Sun Solar Power,http://www.northernsunsolar.com.au,864602805,97 William St,Perth,mike@northernsunsolar.com.au,https://airbitz.co/biz/2664,yes,2664,9/3/2015 6:22:49,9/3/2015 6:23:05,e91a80980c,
a1ad9f4ed81801afc265e355f6408168,1,0,,,,,,,,Donald Katz Law,http://www.donaldkatzlaw.com/,248-733-4502,390 Park St,Birmingham,info@donaldkatzlaw.com,https://airbitz.co/biz/8660,yes,8660,9/3/2015 6:22:42,9/3/2015 6:23:20,e241ac3f5e,
013fc1362b3d22a3524b3d37b1a0a5ff,1,0,,,,,,,,TeamLogic IT,http://www.teamlogicit.com/papillionne701/,402-431-2755,607 Pinnacle Dr Ste C,Papillion,omahane@teamlogicit.com,https://airbitz.co/biz/7803,yes,7803,9/3/2015 6:23:20,9/3/2015 6:23:41,574ad3580f,
ec96821e7819e97e10da8513407c4068,0,,,,,,,,,Petland,http://www.petland.com.au/,363432154,151 Hobart Rd,Kings Meadows,info@petland.com.au,https://airbitz.co/biz/6964,no,6964,9/3/2015 6:24:58,9/3/2015 6:25:05,6f07b9e4e7,7
d8606f7095467a790ee4e4cf19d33d6d,0,,,,,,,,,Baykar London Hairdressing,http://www.baykarlondon.com/,2089604958,77 Fernhead Rd,London,appointments@baykarlondon.com,https://airbitz.co/biz/9501,no,9501,9/3/2015 6:30:03,9/3/2015 6:30:10,56e5b5259e,8
eec28c60d0f41d81a29cae3070e25353,1,0,,,,,,,,Royalty Limousine,http://www.asandiegolimo.com,858-243-0467,10876 Ivy Hill Dr,San Diego,ali@asandiegolimo.com,https://airbitz.co/biz/6119,yes,6119,9/3/2015 6:29:05,9/3/2015 6:30:37,5d236eaec3,
0da26c5a34e17d5bf85d692c0ba161c9,1,0,,,,,,,,Edelstall Coworking Space,http://edelstall.de,4951116589853,Schwarzer Bär 2,Hannover,hello@edelstall.de,https://airbitz.co/biz/4437,yes,4437,9/3/2015 6:30:26,9/3/2015 6:30:53,03b751898f,
0cbeadb0670d32ae49d39bb604173870,1,1,,,,,Paris,,,Paymium,https://www.paymium.com/,,,,contact@paymium.com,https://airbitz.co/biz/7938,yes,7938,9/3/2015 6:31:30,9/3/2015 6:32:54,d59360f867,
7d4e8944a1124863766ae8f02752a0c3,1,1,,,,,,,,Techno Art Shop,http://techno-art.ch,41435373256,31 Zschokkestrasse,Zurich,info@falki-pictures.com,https://airbitz.co/biz/2312,yes,2312,9/3/2015 6:32:35,9/3/2015 6:33:17,be4368592d,
e3aa9266b037461d482d15e67e89bafd,1,0,,,,,,,,Maths Gear,http://mathsgear.co.uk/,,,,contact@mathsgear.co.uk,https://airbitz.co/biz/8886,yes,8886,9/3/2015 6:33:12,9/3/2015 6:33:31,c23063948a,
5fade64df87aa1d5f6a89e730eb90a95,1,0,,,,,,,,The Holy Black Trading Company,http://theholyblack.com/,,,,theholyblack@gmail.com,https://airbitz.co/biz/10224,yes,10224,9/3/2015 6:35:46,9/3/2015 6:35:59,34625e390b,
71a1d41ebb6b31ebd63dc7cda2d3f3d5,1,0,,,,,,,,Folklore Design,http://folkloredesign.com.au,394199309,13 Byron St,Collingwood,anton@folkloredesign.com.au,https://airbitz.co/biz/1466,yes,1466,9/3/2015 5:01:59,9/3/2015 6:38:34,70af59acaf,
163ffc3d637ef761c528bd955b273c78,1,1,,,,,,,,Royalty Limousine,http://www.asandiegolimo.com,858-243-0467,10876 Ivy Hill Dr,San Diego,ali@asandiegolimo.com,https://airbitz.co/biz/6119,yes,6119,9/3/2015 6:38:21,9/3/2015 6:39:06,5d236eaec3,
023af96ac2d6f08f3e00ac412e7471b4,1,1,,,,Rütistrasse 16,,,,Mark Bern,http://www.markbernart.com,,3 Torgasse,Zurich,markbernart@gmail.com,https://airbitz.co/biz/2204,yes,2204,9/3/2015 6:39:30,9/3/2015 6:39:58,49f56883c7,
ffed4de6f6f012899cb6c7b132ac5a82,1,1,,http://www.xbteller.com,(844) 264-6835,"14440 East 6th Avenue
 Aurora, CO 80011",Aurora,,How do I add additional XBTeller bitcoin ATM locations to the map?,XBTeller,https://xbteller.com/,,,,info@xbteller.com,https://airbitz.co/biz/7010,yes,7010,9/3/2015 5:56:31,9/3/2015 6:40:02,624d77d905,
e27b8680308bc545612b2cb1b05b565c,1,1,Royalty Limousine Inc.,https://asandiegolimo.com,858-922-7225,,,,,Royalty Limousine,http://www.asandiegolimo.com,858-243-0467,10876 Ivy Hill Dr,San Diego,ali@asandiegolimo.com,https://airbitz.co/biz/6119,yes,6119,9/3/2015 6:40:09,9/3/2015 6:41:39,5d236eaec3,
b596f1711e4aecc645cf20d6851e8809,1,1,Robertson Piano,,,,,,"Would it be possible to change the listing to say ""Piano tuning, repair, and cleaning with a focus on customer service."" And also remove the cat picture, please.",Robertson Piano Tuning,http://robertsonpianotuning.com/,,,Birmingham,tuner@robertsonpianotuning.com,https://airbitz.co/biz/4983,yes,4983,9/3/2015 6:39:47,9/3/2015 6:43:50,bd65443a1c,
d79e995784546253d862e315bd0a74ca,1,1,,,,,,,,HS Development,http://www.hsdev.com/,168468822,,Fijnaart,info@hsdev.com,https://airbitz.co/biz/5900,yes,5900,9/3/2015 6:46:20,9/3/2015 6:47:05,e9f9ec4272,
1d4c8e8ec0fcc82e7ebc3a228f0f1b13,1,0,,,,,,,,The Cannington,http://www.thecannington.com,61894583408,Lot 9 George St W,Cannington,bar@thecannington.com,https://airbitz.co/biz/2180,yes,2180,9/3/2015 6:47:49,9/3/2015 6:48:03,79d39f95a7,
3c8e9d6dd0aa35f5376a7c26cfc7a463,1,0,,,,,,,,Paraeasy,http://www.paraeasy.ch/,41796674174,5 Suststrasse,Ingenbohl,info@ParaEasy.ch,https://airbitz.co/biz/7462,yes,7462,9/3/2015 6:48:23,9/3/2015 6:52:14,01221cbe88,
1a75177c78ac267759489ba2033fdb0c,1,0,,,,,,,,All you can miet,http://www.aycm.de,4923113752874,20 Brückstraße,Dortmund,info@aycm.de,https://airbitz.co/biz/5510,yes,5510,9/3/2015 6:59:15,9/3/2015 6:59:53,c179a005a3,
797d963bee2cb6cfab9220ed04885e69,1,0,,,,,,,,Fire & Ice,http://www.fire-ice.co.za/,823521191,4 Victory Avenue,Cape Town,info@fire-ice.co.za,https://airbitz.co/biz/228,yes,228,9/3/2015 7:01:15,9/3/2015 7:01:37,c985f2061d,
fd3ea9adb0d58d0de46ace8827a22415,1,0,,,,,,,,Your Sushi,http://www.yoursushi.co.uk/,2032872299,70 Broad St,Birmingham,Info@YourSushi.co.uk,https://airbitz.co/biz/2267,yes,2267,9/3/2015 7:06:54,9/3/2015 7:07:03,3652ab58e5,
e2c9097b452867dc8bfed5171379b1bc,1,1,,,,,,,,Source,https://madebysource.com/,,,Prague,team@madebysource.com,https://airbitz.co/biz/8527,yes,8527,9/3/2015 7:11:11,9/3/2015 7:11:45,5a15315847,
8cd7678ce331210ec139e3ced51b10f1,0,,,,,,,,,Caladen Ltd,http://www.caladen.com/,1159728555,Lock Lane,Long Eaton,sales@caladen.com,https://airbitz.co/biz/3140,no,3140,9/3/2015 7:12:13,9/3/2015 7:12:18,7dd0454900,9
2c35435b50ec6755992dce570189e208,1,0,,,,,,,,Nowell Associates Limited,http://www.nowellassociates.co.uk,441243274955,Cornwall Rd,Harrogate,enquiries@nowellassociates.co.uk,https://airbitz.co/biz/1787,yes,1787,9/3/2015 7:17:22,9/3/2015 7:17:32,2095889341,
51b991b062ced5152e3e9812968bf027,1,1,,http://sovereigncoin.net,,,North Vancouver,sovereignize@gmail.com,,Sovereign Exchange,http://sovereignize.net/,778-835-7667,P.O Box 52230,Vancouver,steven.merrill@sovereignize.net,https://airbitz.co/biz/4656,yes,4656,9/3/2015 7:20:05,9/3/2015 7:21:48,06f6f2cc21,
43f8c4b10654142f5d72172674929d10,1,0,,,,,,,,VapeTech,http://www.vapetech.com.au/,,,,info@vapetech.com.au,https://airbitz.co/biz/1903,yes,1903,9/3/2015 7:21:27,9/3/2015 7:21:54,bafa848669,
2ee0fb406c96e63c4f99e6a8972fdaf8,1,0,,,,,,,,UnlockBase.com,https://www.unlockbase.com/,,610 Nathan Rd,,info@unlockbase.com,https://airbitz.co/biz/8680,yes,8680,9/3/2015 7:28:20,9/3/2015 7:28:40,8bfdf8dee9,
0cddb3d8d0765d6beb2a99988ee705be,1,0,,,,,,,,Brooklyn Tutor Co,http://BrooklynTutorCo.com/,646-820-2807,7123 4th Ave,Brooklyn,BrooklynTutorCo@gmail.com,https://airbitz.co/biz/3624,yes,3624,9/3/2015 7:31:50,9/3/2015 7:33:09,a94287367f,
e3b08771835e3126f0870aaeceba2d29,1,0,,,,,,,,Launch/CO,https://launchco.com/coworking,,Rudolfstraße 14,Berlin,hello@launchco.com,https://airbitz.co/biz/2828,yes,2828,9/3/2015 7:35:13,9/3/2015 7:35:25,57dbe0dcb2,
fb1b1c48ec706d2203ae3a915eb2f6a3,0,,,,,,,,,Tacoteca,http://www.tacoteca.ch/,41612713184,12 Viaduktstrasse,Basel,info@tacoteca.ch,https://airbitz.co/biz/3458,no,3458,9/3/2015 7:35:40,9/3/2015 7:35:45,e3461eccf3,10
4783acb356f3a58b2f1ccf59f9244fdf,1,1,,,,932 C Street #g100,,info@hrtroops.org,,Honoring Our Troops,http://hrtroops.org/,858-433-0525,,San Diego,Helpvets@HRTroops.org,https://airbitz.co/biz/8928,yes,8928,9/3/2015 7:40:54,9/3/2015 7:42:08,83fdad64c6,
388a79db030ece456e5bdec129a6843e,1,0,,,,,,,,Flower Delivery Hong Kong,http://www.flowerdeliveryhongkong.com/,85235905123,625 Nathan Rd,Hong Kong,info@flowerdeliveryhongkong.com,https://airbitz.co/biz/2581,yes,2581,9/3/2015 7:41:56,9/3/2015 7:42:44,302643b775,
1367c307eef706fbe03b139b2d43563f,1,0,,,,,,,,Star Quest Productions,http://www.starquest.com.au/,390111665,2B Hill St,Frankston,enquiries@starquest.com.au,https://airbitz.co/biz/9291,yes,9291,9/3/2015 7:42:46,9/3/2015 7:43:08,bc884a6374,
8160c2616a66c7f817a3816e03350bbb,1,1,,,,,,,,Global Peace Initiative,http://www.friedensinitiative.ch,41712883913,16 Auf der Lyss,Basel,kontakt@friedensinitiative.ch,https://airbitz.co/biz/4486,yes,4486,9/3/2015 7:31:47,9/3/2015 7:48:34,3cb0972d4c,
e3a5c02ad2aca67edcd9b2afc4215dcb,1,0,,,,,,,,MsPoints,http://www.mspoints.de/,493316006619,Schwarzschildstr 16,Potsdam,info@mspoints.de,https://airbitz.co/biz/762,yes,762,9/3/2015 7:48:33,9/3/2015 7:49:20,7ad5bd03f6,
b3c4f4ab94488d3c4ef70a60c802f59e,1,0,,,,,,,,nexst. e.K.,http://nexst.de/,,48 Seeburger Straße,Berlin,info@nexst.de,https://airbitz.co/biz/763,yes,763,9/3/2015 7:57:07,9/3/2015 7:58:16,7bc68cca17,
67789305456112f9be18d4612d58f883,1,1,,,,Haverhill Market,,,,Vapor Quip,http://www.vaporquip.co.uk/,7923353483,Recreation Rd,Haverhill,timirving@outlook.com,https://airbitz.co/biz/2112,yes,2112,9/3/2015 7:57:48,9/3/2015 7:59:08,ddcd9cf365,
75f16ee13f873d9a548c58d133c00ac3,0,,,,,,,,,A Taste of Home,http://www.atasteofhome.nl/,31232022273,42 Gedempte Oude Gracht,Haarlem,info@atasteofhome.nl,https://airbitz.co/biz/254,no,254,9/3/2015 8:02:17,9/3/2015 8:02:25,6bb3bf48b4,11
4c2209c6d9c0aae6419d7d4379888347,1,0,,,,,,,,MegaMine,http://www.megamine.com/,2070799209,8 Percy St,London,info@megamine.com,https://airbitz.co/biz/9315,yes,9315,9/3/2015 8:02:50,9/3/2015 8:03:00,330c44ff84,
a07a524e56605a955d3aa1e5bc9b2713,1,0,,,,,,,,Bitcoin Suisse AG,https://www.bitcoinsuisse.ch/,41796818786,18 Mühlegasse,Zurich,info@bitcoinsuisse.ch,https://airbitz.co/biz/3007,yes,3007,9/3/2015 8:07:22,9/3/2015 8:07:43,fa4c3a0818,
cbf0cbd43f1a9acdbda05ea0251b8e91,1,0,,,,,,,,Print 2 Media,http://www.print-2-media.com,441579340985,Unit 7 Moorswater Industrial Estate,Liskeard,info@print-2-media.com,https://airbitz.co/biz/7499,yes,7499,9/3/2015 8:09:56,9/3/2015 8:10:21,4ccdc41b42,
e669a351804ddad3ab431f85e8d128ed,1,1,,,,,,support@coincafe.com,,Coin Cafe,https://coincafe.com/,347-454-2646,33 Nassau Ave,Brooklyn,orders@coincafe.com,https://airbitz.co/biz/6687,yes,6687,9/3/2015 8:11:42,9/3/2015 8:12:21,a94570d516,
1f9312e4409a70be0bd745239d2ba54e,1,0,,,,,,,,Klimwinkel,http://www.klimwinkel.nl,31263704074,25 Amsterdamseweg,Arnhem,info@klimwinkel.nl,https://airbitz.co/biz/7654,yes,7654,9/3/2015 8:14:12,9/3/2015 8:14:35,c598217014,
fe2d4003b7525e6b0c40ccb20d145af1,1,1,Bit2Bit,,,123 Melbourne Street,,,,Bitcoin ATM,http://bit2bit.co,,25 Glenelg St,South Brisbane,sales@bit2bit.co,https://airbitz.co/biz/5746,yes,5746,9/3/2015 8:18:33,9/3/2015 8:19:48,216abbab97,
67a461ecf5a7d49e79ae26230fb84ff8,1,0,,,,,,,,Intelligent Car Leasing,http://www.intelligentcarleasing.com/,8443872727,"Skypark 1, 8 Elliot Square",Glasgow,info@intelligentcarleasing.com,https://airbitz.co/biz/6845,yes,6845,9/3/2015 8:22:57,9/3/2015 8:23:05,d5d585082e,
63034a865a5f534f78fcffb49f3a0853,1,0,,,,,,,,Fun Loom Bracelets,http://bracelets.mariadana.com/,34974486793,32 Calle Santa Cruz,Broto,info@mariadana.com,https://airbitz.co/biz/6129,yes,6129,9/3/2015 8:23:42,9/3/2015 8:25:42,a6f525af51,
d25657033aef564f61bd141155d60b5a,1,0,,,,,,,,Barneys Farm Cannabis Seeds,https://www.barneysfarmshop.com,31062526656,11 Prins Hendrikkade,Amsterdam,shop@barneysfarmshop.com,https://airbitz.co/biz/8850,yes,8850,9/3/2015 8:30:07,9/3/2015 8:30:33,b4936d1b9c,
a5323e105a0b58c41a18c482f6f792b0,1,1,Noch3 - Fuctional Training and Performance Center,,491635810977,Wilhelm-Mauser-Str. 55,,Tillmann@Noch3.de,,Noch3,http://noch3.de/,4901632330474,55 Wilhelm-Mauser-Straße,Cologne,mail@noch3.de,https://airbitz.co/biz/3787,yes,3787,9/3/2015 8:27:09,9/3/2015 8:31:22,1a4e9154ab,
b69fd24fd1f8954adb63b3fe1596239b,1,1,We have changed name to DutyFreeDigital and our new site is dutyfreedigital.com. CoinsForTech redirects to here now.,http://dutyfreedigital.com,,,,help@dutyfreedigital.com,,CoinsForTech,http://coinsfortech.com,,171 Musgrave Road,Red Hill,support@coinsfortech.com,https://airbitz.co/biz/1289,yes,1289,9/3/2015 8:41:19,9/3/2015 8:42:26,4e8fa063fc,
d7d1819d84c67180a725ba3c559a2938,1,1,,,,18 Swan Street,,,"Also Global Tribe Crystals at the same address as the cafe,selling gifts and incense.",Global Tribe Cafe,http://www.globaltribecafe.com/,1133184289,8 Swan St,Leeds,globaltribecafe@gmail.com,https://airbitz.co/biz/9933,yes,9933,9/3/2015 8:44:29,9/3/2015 8:47:41,c9825a137d,
a6daf8576cba0512e748fff1d62a93b6,1,0,,,,,,,,Cut It Out Wall Stickers,http://www.cutitoutwallstickers.co.uk/,8008527152,,London,contact@cutitoutwallstickers.co.uk,https://airbitz.co/biz/7878,yes,7878,9/3/2015 9:00:06,9/3/2015 9:00:18,a1a33b8d7d,
5071518992a2a8faffdf99d856d0013c,1,1,,,,,,,"what's that about?, i dont remember our company has this service or applied for it, im watching about your services. i was watching the business directory and you dont have chile (where we're placed) or south america, only brazil and argentina. i want to learn more about the directory",Emdyp,http://www.emdyp.me/,,,Antofagasta,mailbox@emdyp.me,https://airbitz.co/biz/1178,yes,1178,9/3/2015 8:49:00,9/3/2015 9:01:42,5e02f70d4e,
028274d5f076806d1a05b99d1cd152b0,1,1,Grow! Shop Darmstadt,,,,,,,Grow,http://growshopda.de/,4906151953122,Elisabeth Strasse 34,Darmstadt,growshopda@yahoo.de,https://airbitz.co/biz/43,yes,43,9/3/2015 9:01:14,9/3/2015 9:02:10,3a9d88be7d,
2a954e2049ac46c1e51f28da4c4aefe1,0,,,,,,,,,Blockchain,http://blockchain.info/,,,,social@blockchain.info,https://airbitz.co/biz/3395,no,3395,9/3/2015 9:14:42,9/3/2015 9:14:47,fee78f76f6,12
b4d524bbc00d2f7020ce6dbc52c7e334,1,1,,,381684070362,Serbia,Nis,,,HostingBuY,http://www.hostingbuy.net,381604076644,,,profile@hostingbuy.net,https://airbitz.co/biz/7646,yes,7646,9/3/2015 9:08:10,9/3/2015 9:14:56,a08fbfed4e,
8d447d2a99acb39a1188b58f336ca04d,1,0,,,,,,,,Peacock Financial Inc.,http://peacockfinancial.com,615-783-0050,2723 Berrywood Dr,Nashville,jessica@peacockfinancial.com,https://airbitz.co/biz/7372,yes,7372,9/3/2015 9:15:03,9/3/2015 9:15:17,ee339a2e33,
c951bb28c18155ed3ca1129d4f8a852f,1,0,,,,,,,,True Web Presence,http://truewebpresence.com/,,,,steve@truewebpresence.com,https://airbitz.co/biz/7016,yes,7016,9/3/2015 9:15:10,9/3/2015 9:15:33,d7529b5cdf,
be071da7889fca243802cd46ec06a772,1,0,,,,,,,,BOOMCHOK! RECORDS,http://boomchok.com/,,,Phoenix,stevehl25@gmail.com,https://airbitz.co/biz/8129,yes,8129,9/3/2015 9:15:57,9/3/2015 9:16:05,d7529b5cdf,
e984e2646d076082a459aaa7acf26502,1,0,,,,,,,,Hotel Modez,http://www.hotelmodez.org/,310264420993,1 Putstraat,Arnhem,receptie@hotelmodez.nl,https://airbitz.co/biz/7653,yes,7653,9/3/2015 9:16:50,9/3/2015 9:17:15,5d6b96a80d,
1e4c55e2041d115d9a846ff195bc4a24,1,1,,https://ringplus.net,,468 N. Camden Dr,Beverly Hills,,,RingPlus,http://ringplus.net/,310-919-0915,1800 Century Park E,Los Angeles,info@ringplus.net,https://airbitz.co/biz/6978,yes,6978,9/3/2015 9:20:02,9/3/2015 9:20:49,dbbf04ae6e,
8660bd4143759f817c2f3908adf8227a,1,0,,,,,,,,Otherland,http://otherland-berlin.de/,3069505117,Bergmannstraße 25,Berlin,service@otherland-berlin.de,https://airbitz.co/biz/129,yes,129,9/3/2015 9:21:20,9/3/2015 9:21:46,e096fa2e40,
f9031c499cdb52846ea4c02de335a6b8,1,0,,,,,,,,Guru Technologies,http://www.gurutechnologies.net,801-528-1195,1645 Hwy 193,Layton,contactus@gurutechnologies.net,https://airbitz.co/biz/5806,yes,5806,9/3/2015 8:06:24,9/3/2015 9:22:00,852b20aae2,
440ab3c60e4fd417afcdd0ded6ed5969,1,1,Deltagram Retouching Studio,,,"Fockygasse 24/6A, 1120 Vienna",,mail@deltagram.eu,,Deltagram,http://deltagram.eu/,4369911334590,Sonnenweg 89,Vienna,mail@deltagram.at,https://airbitz.co/biz/922,yes,922,9/3/2015 9:23:39,9/3/2015 9:25:09,2360a7c165,
493213d9e94921670cb41afc3ff5bb3c,1,1,Duck and Dive Pub,,,,,,,Duck and Dive,,910-399-2866,114 Dock St,Wilmington,duckanddivepub@gmail.com,https://airbitz.co/biz/2153,yes,2153,9/3/2015 9:24:58,9/3/2015 9:26:11,7b7019ba42,
ae945d1e0bc72c3413da8b0f603d3f52,1,0,,,,,,,,Thinking of Holland,http://thinkingofholland.com,31204191229,23 Piet Heinkade,Amsterdam,contact@thinkingofholland.com,https://airbitz.co/biz/5774,yes,5774,9/3/2015 9:32:03,9/3/2015 9:32:16,9ab44a77dd,
b143efca90b0348344e3e71da3c8fa4a,1,0,,,,,,,,Bakers Lane,,61363342414,81 York St,Launceston,bakerslane@outlook.com,https://airbitz.co/biz/8835,yes,8835,9/3/2015 9:33:20,9/3/2015 9:33:34,4c548d7cdf,
eab891d6841da4f2fb5617c734d1a7b6,0,,,,,,,,,Online Presence,http://onlinepresence.ie/,353858726602,,Wicklow,info@onlinepresence.ie,https://airbitz.co/biz/6564,no,6564,9/3/2015 9:35:17,9/3/2015 9:35:24,27af43a5b5,13
6b654e833a37e3e77172077b907ed335,1,1,,,,,,,,Mycelium,http://mycelium.com/,43018906348,16 Ungargasse,Vienna,info@mycelium.com,https://airbitz.co/biz/6456,yes,6456,9/3/2015 9:39:45,9/3/2015 9:40:20,453e68e822,
165af7ba62cac3460bb6739f9b2b476e,1,1,,,,,,,,Freerein Riding Holidays,http://www.free-rein.co.uk,1497821356,The Coach House,Clyro,trails@freerein.co.uk,https://airbitz.co/biz/1052,yes,1052,9/3/2015 9:28:39,9/3/2015 9:43:13,3dfd7598ac,
9963530ff9f405e05796df555e028bb2,1,0,,,,,,,,Green Admin IT,http://www.greenadmin.de,49052178596216,Osnabrückerstr 79,Bielefeld,info@greenadmin.de,https://airbitz.co/biz/1279,yes,1279,9/3/2015 9:48:17,9/3/2015 9:48:37,2853143061,
bc112cad79d0beb2ccaf59bba97d1b8f,1,1,,,,,,,,Design Industries,http://www.di.net.au/,611300736363,268 Rosslyn St,West Melbourne,info@di.net.au,https://airbitz.co/biz/717,yes,717,9/3/2015 9:47:47,9/3/2015 9:48:47,9eec0b0e80,
600a512d03e0b2a55b24b00114dc157a,1,0,,,,,,,,Toys from my Attic,http://www.toysfrommyattic.com,,P.O. Box 1226,Royal Oak,mail@toysfrommyattic.com,https://airbitz.co/biz/3015,yes,3015,9/3/2015 9:51:00,9/3/2015 9:51:19,a579950327,
40e1675218d5860a57cba9bc83258c95,0,,,,,,,,,Bitcoin ATM,http://southeastbitcoin.com/,828-773-6769,301 Meeting St,Charleston,info@southeastbitcoin.com,https://airbitz.co/biz/5134,no,5134,9/3/2015 10:02:21,9/3/2015 10:02:27,f2db1164e7,14
ca13f92e63959de1708c38b6f3ac2d90,1,1,,,,,,hello@telcogreen.com.au,,TelcoGreen,http://www.telcogreen.com,611800669887,,Mullumbimby,info@telcogreen.com.au,https://airbitz.co/biz/2216,yes,2216,9/3/2015 10:03:51,9/3/2015 10:04:41,1dd77e092b,
1cb845397bc06914c800a9ecbb9aab95,1,0,,,,,,,,Tim Sommers Law Firm,http://www.tsommerslaw.com/,888-413-5860,3102 Maple Ave Ste 400,Dallas,tim@tsommerslaw.com,https://airbitz.co/biz/6484,yes,6484,9/3/2015 10:11:23,9/3/2015 10:11:36,46f953aa2a,
8af23075d6538533abb0699f5c188146,0,,,,,,,,,Residencial Castor Apart-Hotel,http://www.residencialcastor.com.br,8420300823,9499 Rua Praia de Guajiru,Natal,residencialcastor@hotmail.com,https://airbitz.co/biz/2120,no,2120,9/3/2015 10:27:31,9/3/2015 10:27:41,bb6433cce5,15
f414201868df14bc96011242fea11ccb,1,0,,,,,,,,Ferg's Sports Bar & Grill,http://fergssportsbar.com/,727-822-4562,1320 Central Ave,St Petersburg,info@FergsSportsBar.com,https://airbitz.co/biz/7487,yes,7487,9/3/2015 10:28:02,9/3/2015 10:28:28,4bbb9ac5d7,
7fe6ab33bf64559067872db11faa0a10,1,0,,,,,,,,Triple Crossing Brewing Company,http://www.triplecrossingbeer.com/,804-308-0475,113 S Foushee St,Richmond,info@TripleCrossingBeer.com,https://airbitz.co/biz/6613,yes,6613,9/3/2015 10:28:38,9/3/2015 10:28:52,7f4fbf496b,
5d72333e855c49305e8b51ec0e80fe4b,1,1,,http://www.facebook.com/PapeleraPailacura,,,,bolsaverde@gmail.com,,Papelera Pailacura,,542804421621,453 Edison,Trelew,pailacura@gmail.com,https://airbitz.co/biz/610,yes,610,9/3/2015 10:26:32,9/3/2015 10:41:48,c682adebc5,
3c16aa4ee3d8e997852445db67b175e6,0,,,,,,,,,Fifth Dimension Tattoo & Piercing,http://www.fifthdimensiontattoo.co.uk/,442076132736,16 Bacon St,London,fifthdimensiontattoo@yahoo.co.uk,https://airbitz.co/biz/8143,no,8143,9/3/2015 10:42:16,9/3/2015 10:42:25,968b92321c,16
ab9a964d925e066cf031a96b0b110cbc,1,0,,,,,,,,Overhauser Law Offices,http://www.overhauser.com/,877-478-0496,101 W Ohio St Ste 2000,Indianapolis,requestinfo@overhauser.com,https://airbitz.co/biz/5923,yes,5923,9/3/2015 10:48:01,9/3/2015 10:48:17,f79f9ce380,
9689b72eee97a13c2ca12070532d493a,1,0,,,,,,,,Overhauser Law Offices,http://www.overhauser.com/,877-478-0496,740 Green Meadows Dr Ste 300,Greenfield,requestinfo@overhauser.com,https://airbitz.co/biz/5713,yes,5713,9/3/2015 10:48:52,9/3/2015 10:49:03,f79f9ce380,
